,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,Reference Period Code,Reference Period,Value
43385,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2018-06,Jun-2018,PC,Percentage,,,4.809397
43386,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2018-07,Jul-2018,PC,Percentage,,,4.790715
43387,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2018-08,Aug-2018,PC,Percentage,,,5.046769
43388,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2018-09,Sep-2018,PC,Percentage,,,4.679403
43389,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2018-10,Oct-2018,PC,Percentage,,,4.678806
43390,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2018-11,Nov-2018,PC,Percentage,,,4.678806
43391,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2018-12,Dec-2018,PC,Percentage,,,4.678806
43392,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2019-01,Jan-2019,PC,Percentage,,,4.67841
43393,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2019-02,Feb-2019,PC,Percentage,,,4.852739
43394,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2019-03,Mar-2019,PC,Percentage,,,4.847803
43395,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2019-04,Apr-2019,PC,Percentage,,,4.850077
43396,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2019-05,May-2019,PC,Percentage,,,4.870061
43397,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2019-06,Jun-2019,PC,Percentage,,,4.869103
43398,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2019-07,Jul-2019,PC,Percentage,,,4.918953
43399,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2019-08,Aug-2019,PC,Percentage,,,4.665275
43400,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2019-09,Sep-2019,PC,Percentage,,,4.73476
43401,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2019-10,Oct-2019,PC,Percentage,,,4.733203
43402,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2019-11,Nov-2019,PC,Percentage,,,4.733203
43403,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2019-12,Dec-2019,PC,Percentage,,,4.733203
43404,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2020-01,Jan-2020,PC,Percentage,,,4.699376
43405,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2020-02,Feb-2020,PC,Percentage,,,4.553349
43406,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2020-03,Mar-2020,PC,Percentage,,,4.584418
43407,CP100000,CPI: 10 - Education,GY,Percentage change on the same period of the previous year,M,Monthly,2020-04,Apr-2020,PC,Percentage,,,4.571544
43408,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2015-01,Jan-2015,PC,Percentage,,,5.655682
43409,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2015-02,Feb-2015,PC,Percentage,,,5.237316
43410,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2015-03,Mar-2015,PC,Percentage,,,5.130584
43411,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2015-04,Apr-2015,PC,Percentage,,,4.815115
43412,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2015-05,May-2015,PC,Percentage,,,4.518915
43413,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2015-06,Jun-2015,PC,Percentage,,,4.407463
43414,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2015-07,Jul-2015,PC,Percentage,,,4.395653
43415,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2015-08,Aug-2015,PC,Percentage,,,4.349914
43416,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2015-09,Sep-2015,PC,Percentage,,,4.389551
43417,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2015-10,Oct-2015,PC,Percentage,,,4.271871
43418,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2015-11,Nov-2015,PC,Percentage,,,4.276181
43419,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2015-12,Dec-2015,PC,Percentage,,,4.214396
43420,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2016-01,Jan-2016,PC,Percentage,,,4.147316
43421,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2016-02,Feb-2016,PC,Percentage,,,4.252048
43422,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2016-03,Mar-2016,PC,Percentage,,,4.333072
43423,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2016-04,Apr-2016,PC,Percentage,,,4.507411
43424,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2016-05,May-2016,PC,Percentage,,,4.751903
43425,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2016-06,Jun-2016,PC,Percentage,,,4.801967
43426,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2016-07,Jul-2016,PC,Percentage,,,4.884488
43427,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2016-08,Aug-2016,PC,Percentage,,,4.51046
43428,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2016-09,Sep-2016,PC,Percentage,,,4.446461
43429,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2016-10,Oct-2016,PC,Percentage,,,4.355502
43430,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2016-11,Nov-2016,PC,Percentage,,,4.452758
43431,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2016-12,Dec-2016,PC,Percentage,,,4.749789
43432,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2017-01,Jan-2017,PC,Percentage,,,5.393635
43433,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2017-02,Feb-2017,PC,Percentage,,,5.677408
43434,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2017-03,Mar-2017,PC,Percentage,,,5.723489
43435,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2017-04,Apr-2017,PC,Percentage,,,5.840155
43436,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2017-05,May-2017,PC,Percentage,,,5.877949
43437,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2017-06,Jun-2017,PC,Percentage,,,6.148119
43438,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2017-07,Jul-2017,PC,Percentage,,,6.260077
43439,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2017-08,Aug-2017,PC,Percentage,,,6.789696
43440,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2017-09,Sep-2017,PC,Percentage,,,6.705449
43441,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2017-10,Oct-2017,PC,Percentage,,,6.589931
43442,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2017-11,Nov-2017,PC,Percentage,,,6.421601
43443,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2017-12,Dec-2017,PC,Percentage,,,6.227182
43444,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2018-01,Jan-2018,PC,Percentage,,,5.885027
43445,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2018-02,Feb-2018,PC,Percentage,,,5.630045
43446,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2018-03,Mar-2018,PC,Percentage,,,5.373472
43447,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2018-04,Apr-2018,PC,Percentage,,,5.090828
43448,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2018-05,May-2018,PC,Percentage,,,4.851367
43449,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2018-06,Jun-2018,PC,Percentage,,,4.799762
43450,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2018-07,Jul-2018,PC,Percentage,,,4.790223
43451,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2018-08,Aug-2018,PC,Percentage,,,4.730639
43452,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2018-09,Sep-2018,PC,Percentage,,,4.890827
43453,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2018-10,Oct-2018,PC,Percentage,,,4.87978
43454,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2018-11,Nov-2018,PC,Percentage,,,4.951726
43455,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2018-12,Dec-2018,PC,Percentage,,,5.169695
43456,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2019-01,Jan-2019,PC,Percentage,,,5.00277
43457,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2019-02,Feb-2019,PC,Percentage,,,5.137815
43458,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2019-03,Mar-2019,PC,Percentage,,,5.328219
43459,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2019-04,Apr-2019,PC,Percentage,,,5.600195
43460,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2019-05,May-2019,PC,Percentage,,,5.66588
43461,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2019-06,Jun-2019,PC,Percentage,,,5.413895
43462,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2019-07,Jul-2019,PC,Percentage,,,5.343495
43463,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2019-08,Aug-2019,PC,Percentage,,,5.107594
43464,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2019-09,Sep-2019,PC,Percentage,,,5.044546
43465,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2019-10,Oct-2019,PC,Percentage,,,5.124856
43466,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2019-11,Nov-2019,PC,Percentage,,,5.128214
43467,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2019-12,Dec-2019,PC,Percentage,,,5.168644
43468,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2020-01,Jan-2020,PC,Percentage,,,5.045031
43469,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2020-02,Feb-2020,PC,Percentage,,,4.852752
43470,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2020-03,Mar-2020,PC,Percentage,,,4.850314
43471,CP110000,CPI: 11 - Restaurants and hotels,GY,Percentage change on the same period of the previous year,M,Monthly,2020-04,Apr-2020,PC,Percentage,,,4.198516
43472,CP120000,CPI: 12 - Miscellaneous goods and services,GY,Percentage change on the same period of the previous year,M,Monthly,2015-01,Jan-2015,PC,Percentage,,,1.931207
43473,CP120000,CPI: 12 - Miscellaneous goods and services,GY,Percentage change on the same period of the previous year,M,Monthly,2015-02,Feb-2015,PC,Percentage,,,3.342487
43474,CP120000,CPI: 12 - Miscellaneous goods and services,GY,Percentage change on the same period of the previous year,M,Monthly,2015-03,Mar-2015,PC,Percentage,,,3.013532
43475,CP120000,CPI: 12 - Miscellaneous goods and services,GY,Percentage change on the same period of the previous year,M,Monthly,2015-04,Apr-2015,PC,Percentage,,,2.978081
43476,CP120000,CPI: 12 - Miscellaneous goods and services,GY,Percentage change on the same period of the previous year,M,Monthly,2015-05,May-2015,PC,Percentage,,,2.896336
43477,CP120000,CPI: 12 - Miscellaneous goods and services,GY,Percentage change on the same period of the previous year,M,Monthly,2015-06,Jun-2015,PC,Percentage,,,2.535303
43478,CP120000,CPI: 12 - Miscellaneous goods and services,GY,Percentage change on the same period of the previous year,M,Monthly,2015-07,Jul-2015,PC,Percentage,,,2.562458
43479,CP120000,CPI: 12 - Miscellaneous goods and services,GY,Percentage change on the same period of the previous year,M,Monthly,2015-08,Aug-2015,PC,Percentage,,,2.946644
43480,CP120000,CPI: 12 - Miscellaneous goods and services,GY,Percentage change on the same period of the previous year,M,Monthly,2015-09,Sep-2015,PC,Percentage,,,2.954173
43481,CP120000,CPI: 12 - Miscellaneous goods and services,GY,Percentage change on the same period of the previous year,M,Monthly,2015-10,Oct-2015,PC,Percentage,,,3.108234
43482,CP120000,CPI: 12 - Miscellaneous goods and services,GY,Percentage change on the same period of the previous year,M,Monthly,2015-11,Nov-2015,PC,Percentage,,,2.812621
43483,CP120000,CPI: 12 - Miscellaneous goods and services,GY,Percentage change on the same period of the previous year,M,Monthly,2015-12,Dec-2015,PC,Percentage,,,2.874888
43484,CP120000,CPI: 12 - Miscellaneous goods and services,GY,Percentage change on the same period of the previous year,M,Monthly,2016-01,Jan-2016,PC,Percentage,,,3.341981
