,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value
17901,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2017-11,Nov-2017,PC,Percentage,0,Units,,,6.76698
17902,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,1.388889
17903,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,,,5.23244
17904,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2018-02,Feb-2018,PC,Percentage,0,Units,,,-2.321515
17905,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2018-03,Mar-2018,PC,Percentage,0,Units,,,0.4171995
17906,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2018-04,Apr-2018,PC,Percentage,0,Units,,,-0.07212957
17907,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2018-05,May-2018,PC,Percentage,0,Units,,,10.07584
17908,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2018-06,Jun-2018,PC,Percentage,0,Units,,,6.69833
17909,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2018-07,Jul-2018,PC,Percentage,0,Units,,,-3.4906620000000004
17910,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2018-08,Aug-2018,PC,Percentage,0,Units,,,-4.569167
17911,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2018-09,Sep-2018,PC,Percentage,0,Units,,,5.537408
17912,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2018-10,Oct-2018,PC,Percentage,0,Units,,,3.425161
17913,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2018-11,Nov-2018,PC,Percentage,0,Units,,,-5.869775
17914,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2018-12,Dec-2018,PC,Percentage,0,Units,,,-9.219342
17915,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2019-01,Jan-2019,PC,Percentage,0,Units,,,-0.6960309
17916,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2019-02,Feb-2019,PC,Percentage,0,Units,,,2.607093
17917,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2019-03,Mar-2019,PC,Percentage,0,Units,,,2.393281
17918,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2019-04,Apr-2019,PC,Percentage,0,Units,,,2.0052790000000003
17919,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2019-05,May-2019,PC,Percentage,0,Units,,,-1.6861970000000002
17920,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2019-06,Jun-2019,PC,Percentage,0,Units,,,-1.6629990000000001
17921,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2019-07,Jul-2019,PC,Percentage,0,Units,,,-1.7422119999999999
17922,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2019-08,Aug-2019,PC,Percentage,0,Units,,,-5.124988
17923,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2019-09,Sep-2019,PC,Percentage,0,Units,,,7.0077940000000005
17924,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2019-10,Oct-2019,PC,Percentage,0,Units,,,-5.799638
17925,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2019-11,Nov-2019,PC,Percentage,0,Units,,,-1.155197
17926,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2019-12,Dec-2019,PC,Percentage,0,Units,,,4.224054
17927,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2020-01,Jan-2020,PC,Percentage,0,Units,,,-3.994245
17928,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2020-02,Feb-2020,PC,Percentage,0,Units,,,-3.7565470000000003
17929,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2020-03,Mar-2020,PC,Percentage,0,Units,,,-18.52316
17930,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GP,Percentage change from previous period,M,Monthly,2020-04,Apr-2020,PC,Percentage,0,Units,,,-8.896975999999999
17931,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2017-01,Jan-2017,PC,Percentage,0,Units,,,1.225791
17932,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2017-02,Feb-2017,PC,Percentage,0,Units,,,0.7358625
17933,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2017-03,Mar-2017,PC,Percentage,0,Units,,,0.8003781999999999
17934,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,,,1.349517
17935,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2017-05,May-2017,PC,Percentage,0,Units,,,0.9055460999999999
17936,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2017-06,Jun-2017,PC,Percentage,0,Units,,,0.1658797
17937,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2017-07,Jul-2017,PC,Percentage,0,Units,,,-0.7869292
17938,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,,,-0.3281898
17939,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2017-09,Sep-2017,PC,Percentage,0,Units,,,0.04739397
17940,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2017-10,Oct-2017,PC,Percentage,0,Units,,,-0.28957540000000004
17941,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2017-11,Nov-2017,PC,Percentage,0,Units,,,1.202589
17942,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,0.42832700000000007
17943,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,,,0.7681646
17944,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2018-02,Feb-2018,PC,Percentage,0,Units,,,0.46750870000000005
17945,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2018-03,Mar-2018,PC,Percentage,0,Units,,,0.9000043
17946,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2018-04,Apr-2018,PC,Percentage,0,Units,,,1.000697
17947,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2018-05,May-2018,PC,Percentage,0,Units,,,1.013109
17948,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2018-06,Jun-2018,PC,Percentage,0,Units,,,-0.3563515
17949,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2018-07,Jul-2018,PC,Percentage,0,Units,,,-0.9782356
17950,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2018-08,Aug-2018,PC,Percentage,0,Units,,,0.2007204
17951,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2018-09,Sep-2018,PC,Percentage,0,Units,,,0.35647729999999994
17952,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2018-10,Oct-2018,PC,Percentage,0,Units,,,-0.3489212
17953,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2018-11,Nov-2018,PC,Percentage,0,Units,,,1.269678
17954,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2018-12,Dec-2018,PC,Percentage,0,Units,,,1.5128840000000001
17955,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2019-01,Jan-2019,PC,Percentage,0,Units,,,0.041482
17956,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2019-02,Feb-2019,PC,Percentage,0,Units,,,0.1416353
17957,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2019-03,Mar-2019,PC,Percentage,0,Units,,,-0.14097089999999998
17958,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2019-04,Apr-2019,PC,Percentage,0,Units,,,1.0019120000000001
17959,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2019-05,May-2019,PC,Percentage,0,Units,,,0.9114681
17960,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2019-06,Jun-2019,PC,Percentage,0,Units,,,0.8238572
17961,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2019-07,Jul-2019,PC,Percentage,0,Units,,,0.6433361
17962,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2019-08,Aug-2019,PC,Percentage,0,Units,,,-2.300998
17963,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2019-09,Sep-2019,PC,Percentage,0,Units,,,0.1670299
17964,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2019-10,Oct-2019,PC,Percentage,0,Units,,,-0.5732225999999999
17965,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2019-11,Nov-2019,PC,Percentage,0,Units,,,0.07819092
17966,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2019-12,Dec-2019,PC,Percentage,0,Units,,,0.33100100000000005
17967,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2020-01,Jan-2020,PC,Percentage,0,Units,,,-0.2690656
17968,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2020-02,Feb-2020,PC,Percentage,0,Units,,,0.367091
17969,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2020-03,Mar-2020,PC,Percentage,0,Units,,,2.0554799999999998
17970,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,GP,Percentage change from previous period,M,Monthly,2020-04,Apr-2020,PC,Percentage,0,Units,,,1.716747
27571,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,GY,Percentage change on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,8.078379
27572,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,GY,Percentage change on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,6.079487
27573,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,GY,Percentage change on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,2.918771
27574,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,GY,Percentage change on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,10.23595
27575,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,GY,Percentage change on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,8.972221000000001
27576,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,GY,Percentage change on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,1.5840319999999999
27577,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,21.301
27578,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,GY,Percentage change on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,24.624660000000002
