,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value
56474,P6,Exports of goods and services,VNBARSA,"National currency, constant prices, national base year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,2013,2013,6927914.421
56475,P6,Exports of goods and services,VNBARSA,"National currency, constant prices, national base year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,2013,2013,6610189.3
56476,P6,Exports of goods and services,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,2013,2013,1591001.12475
56477,P6,Exports of goods and services,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,2013,2013,1740507.51375
56478,P6,Exports of goods and services,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,2013,2013,1681402.74125
56479,P6,Exports of goods and services,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,2013,2013,1742585.7375
56480,P6,Exports of goods and services,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,2013,2013,1634820.33175
56481,P6,Exports of goods and services,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,2013,2013,1776036.56675
56482,P6,Exports of goods and services,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,2013,2013,1727702.2525
56483,P6,Exports of goods and services,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,2013,2013,1694050.93925
56484,P6,Exports of goods and services,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,2013,2013,1672995.65075
56485,P6,Exports of goods and services,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,2013,2013,1698591.06975
56486,P6,Exports of goods and services,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,2013,2013,1685256.18125
56487,P6,Exports of goods and services,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,2013,2013,1698398.13775
56488,P6,Exports of goods and services,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,2013,2013,1705412.91325
56489,P6,Exports of goods and services,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,2013,2013,1744161.687
56490,P6,Exports of goods and services,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,2013,2013,1731978.60525
56491,P6,Exports of goods and services,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,2013,2013,1652547.325
56492,P6,Exports of goods and services,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,2015,2015,7260171.7873949995
56493,P6,Exports of goods and services,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,2015,2015,7371246.277533
56494,P6,Exports of goods and services,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,2015,2015,7313377.877677
56495,P6,Exports of goods and services,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,2015,2015,7370409.025229
56496,P6,Exports of goods and services,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,2015,2015,7400850.512126
56497,P6,Exports of goods and services,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,2015,2015,7569005.613933
56498,P6,Exports of goods and services,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,2015,2015,7516135.6220929995
56499,P6,Exports of goods and services,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,2015,2015,7171433.745761
56500,P6,Exports of goods and services,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,USD,US Dollar,6,Millions,2015,2015,871998.9231479999
56501,P6,Exports of goods and services,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,USD,US Dollar,6,Millions,2015,2015,885339.7694290001
56502,P6,Exports of goods and services,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,USD,US Dollar,6,Millions,2015,2015,878389.357808
56503,P6,Exports of goods and services,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,USD,US Dollar,6,Millions,2015,2015,885239.2093969999
56504,P6,Exports of goods and services,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,USD,US Dollar,6,Millions,2015,2015,888895.4512280001
56505,P6,Exports of goods and services,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,USD,US Dollar,6,Millions,2015,2015,909092.0900950001
56506,P6,Exports of goods and services,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,USD,US Dollar,6,Millions,2015,2015,902742.0232780001
56507,P6,Exports of goods and services,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,USD,US Dollar,6,Millions,2015,2015,861340.8452110001
59602,P61,Exports of goods,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,,,7887148.451
59603,P61,Exports of goods,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,,,8835724.113
59604,P61,Exports of goods,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,,,8654791.114
59605,P61,Exports of goods,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,,,9327402.082999999
59606,P61,Exports of goods,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,,,8310050.282000001
59607,P61,Exports of goods,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,,,9121397.455
59608,P61,Exports of goods,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,,,9093489.11
59609,P61,Exports of goods,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,,,9020802.924
59610,P61,Exports of goods,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,,,1971787.11275
59611,P61,Exports of goods,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,,,2208931.02825
59612,P61,Exports of goods,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,,,2163697.7785
59613,P61,Exports of goods,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,,,2331850.52075
59614,P61,Exports of goods,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,,,2077512.5705
59615,P61,Exports of goods,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,,,2280349.36375
59616,P61,Exports of goods,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,,,2273372.2775
59617,P61,Exports of goods,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,,,2255200.731
59618,P61,Exports of goods,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,2013,2013,5879088.317000001
59619,P61,Exports of goods,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,2013,2013,6524374.282000001
59620,P61,Exports of goods,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,2013,2013,6329248.3
59621,P61,Exports of goods,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,2013,2013,6511771.985
59622,P61,Exports of goods,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,2013,2013,6024381.3
59623,P61,Exports of goods,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,2013,2013,6658059.018999999
59624,P61,Exports of goods,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,2013,2013,6512631.324
59625,P61,Exports of goods,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,2013,2013,6344553.749
59626,P61,Exports of goods,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,2013,2013,1469772.07925
59627,P61,Exports of goods,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,2013,2013,1631093.5705
59628,P61,Exports of goods,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,2013,2013,1582312.075
59629,P61,Exports of goods,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,2013,2013,1627942.99625
59630,P61,Exports of goods,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,2013,2013,1506095.325
59631,P61,Exports of goods,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,2013,2013,1664514.75475
59632,P61,Exports of goods,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,2013,2013,1628157.831
59633,P61,Exports of goods,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,2013,2013,1586138.43725
60735,P62,Exports of services,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,,,590809.6222
60736,P62,Exports of services,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,,,538703.5452
60737,P62,Exports of services,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,,,495643.3875
60738,P62,Exports of services,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,,,588378.561
60739,P62,Exports of services,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,,,660227.9904
60740,P62,Exports of services,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,,,579859.1154
60741,P62,Exports of services,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,,,518074.6607
60742,P62,Exports of services,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,,,568469.6533
60743,P62,Exports of services,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,,,147702.40555
60744,P62,Exports of services,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,,,134675.8863
60745,P62,Exports of services,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,,,123910.846875
60746,P62,Exports of services,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,,,147094.64025
60747,P62,Exports of services,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,,,165056.9976
60748,P62,Exports of services,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,,,144964.77885
60749,P62,Exports of services,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,,,129518.665175
60750,P62,Exports of services,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,,,142117.413325
60751,P62,Exports of services,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,2013,2013,484916.1818
60752,P62,Exports of services,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,2013,2013,437655.7725
60753,P62,Exports of services,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,2013,2013,396362.6645
60754,P62,Exports of services,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,2013,2013,458570.9652
60755,P62,Exports of services,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,2013,2013,514900.0274
60756,P62,Exports of services,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,2013,2013,446087.2482
60757,P62,Exports of services,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,2013,2013,398177.6858
60758,P62,Exports of services,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,2013,2013,431650.008
60759,P62,Exports of services,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,2013,2013,121229.04545
60760,P62,Exports of services,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,2013,2013,109413.943125
60761,P62,Exports of services,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,2013,2013,99090.666125
